LINE_AGGREGATE
11,16.060,N,058,43.760,W,1,2,2,
END
LINE_AGGREGATE
11,25.350,N,058,38.440,W,1,2,2,
11,03.420,N,057,58.820,W,1,2,2,
10,59.290,N,057,17.230,W,1,2,2,
10,54.540,N,057,17.230,W,1,2,2,
10,18.830,N,058,42.890,W,1,2,2,
10,22.990,N,058,43.730,W,1,2,2,
11,16.060,N,058,43.760,W,1,2,2,
END
LINE_AGGREGATE
11,25.350,N,058,38.440,W,1,2,2,
11,03.420,N,057,58.820,W,1,2,2,
10,59.290,N,057,17.230,W,1,2,2,
10,54.540,N,057,17.230,W,1,2,2,
10,18.830,N,058,42.890,W,1,2,2,
10,22.990,N,058,43.730,W,1,2,2,
11,16.060,N,058,43.760,W,1,2,2,
END
LINE_AGGREGATE
11,25.350,N,058,38.440,W,1,2,2,
11,03.420,N,057,58.820,W,1,2,2,
10,59.290,N,057,17.230,W,1,2,2,
10,54.540,N,057,17.230,W,1,2,2,
10,18.830,N,058,42.890,W,1,2,2,
10,22.990,N,058,43.730,W,1,2,2,
11,16.060,N,058,43.760,W,1,2,2,
END
LINE_AGGREGATE
25,14.240,N,097,07.720,W,1,2,2,
END
LINE_AGGREGATE
25,14.240,N,097,07.720,W,1,2,2,
END
LINE_AGGREGATE
25,14.240,N,097,07.720,W,1,2,2,
END
LINE_AGGREGATE
25,14.240,N,097,07.720,W,1,2,2,
END
LINE_AGGREGATE
25,14.240,N,097,07.720,W,1,2,2,
END
LINE_AGGREGATE
25,14.240,N,097,07.720,W,1,2,2,
END
LINE_AGGREGATE
25,14.240,N,097,07.720,W,1,2,2,
END
LINE_AGGREGATE
25,14.240,N,097,07.720,W,1,2,2,
END
LINE_AGGREGATE
08,15.960,N,057,02.230,W,1,2,2,
08,15.960,N,056,54.250,W,1,2,2,
07,58.600,N,056,54.250,W,1,2,2,
07,58.600,N,057,02.230,W,1,2,2,
08,15.960,N,057,02.230,W,1,2,2,
END
LINE_AGGREGATE
08,15.960,N,057,02.230,W,1,2,2,
08,15.960,N,056,54.250,W,1,2,2,
07,58.600,N,056,54.250,W,1,2,2,
07,58.600,N,057,02.230,W,1,2,2,
08,15.960,N,057,02.230,W,1,2,2,
END
LINE_AGGREGATE
08,15.960,N,057,02.230,W,1,2,2,
08,15.960,N,056,54.250,W,1,2,2,
07,58.600,N,056,54.250,W,1,2,2,
07,58.600,N,057,02.230,W,1,2,2,
08,15.960,N,057,02.230,W,1,2,2,
END
LINE_AGGREGATE
08,15.960,N,057,02.230,W,1,2,2,
08,15.960,N,056,54.250,W,1,2,2,
07,58.600,N,056,54.250,W,1,2,2,
07,58.600,N,057,02.230,W,1,2,2,
08,15.960,N,057,02.230,W,1,2,2,
END
LINE_AGGREGATE
08,15.960,N,057,02.230,W,1,2,2,
08,15.960,N,056,54.250,W,1,2,2,
07,58.600,N,056,54.250,W,1,2,2,
07,58.600,N,057,02.230,W,1,2,2,
08,15.960,N,057,02.230,W,1,2,2,
END
LINE_AGGREGATE
08,15.960,N,057,02.230,W,1,2,2,
08,15.960,N,056,54.250,W,1,2,2,
07,58.600,N,056,54.250,W,1,2,2,
07,58.600,N,057,02.230,W,1,2,2,
08,15.960,N,057,02.230,W,1,2,2,
END
LINE_AGGREGATE
11,02.590,N,064,22.630,W,1,2,2,
END
LINE_AGGREGATE
11,02.590,N,064,22.630,W,1,2,2,
END
LINE_AGGREGATE
11,02.590,N,064,22.630,W,1,2,2,
END
LINE_AGGREGATE
11,02.590,N,064,22.630,W,1,2,2,
END
LINE_AGGREGATE
11,02.590,N,064,22.630,W,1,2,2,
END
LINE_AGGREGATE
11,02.590,N,064,22.630,W,1,2,2,
END
LINE_AGGREGATE
10,28.290,N,061,33.830,W,1,2,2,
END
LINE_AGGREGATE
10,28.290,N,061,33.830,W,1,2,2,
END
LINE_AGGREGATE
10,28.290,N,061,33.830,W,1,2,2,
END
LINE_AGGREGATE
10,28.290,N,061,33.830,W,1,2,2,
END
LINE_AGGREGATE
10,28.290,N,061,33.830,W,1,2,2,
END
LINE_AGGREGATE
10,28.290,N,061,33.830,W,1,2,2,
END
LINE_AGGREGATE
10,50.480,N,064,09.380,W,1,2,2,
END
LINE_AGGREGATE
10,50.480,N,064,09.380,W,1,2,2,
END
LINE_AGGREGATE
10,50.480,N,064,09.380,W,1,2,2,
END
LINE_AGGREGATE
10,50.480,N,064,09.380,W,1,2,2,
END
LINE_AGGREGATE
10,50.480,N,064,09.380,W,1,2,2,
END
LINE_AGGREGATE
10,50.480,N,064,09.380,W,1,2,2,
END
LINE_AGGREGATE
27,10.610,N,093,43.610,W,1,2,3,
27,09.780,N,092,43.320,W,1,2,3,
